Year,Date,Month,Allotment,Plot,Community,Crop_Generic,Plants,Total_Flowers,Beetles,Hoverflies,Flies,Butterflies,Honeybees,Solitary_Bees,Wasps,Terrestris,Lapidarius,Pascuorum,Pratorum,Hypnorum,Hortorum ,Bumblebees
2018,2018-06-21,June,Weald,Alan_P,Individual,Cucumber,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Alan_P,Individual,Rbean,6.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Alan_P,Individual,Squash,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,Alan_P,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Alan_P,Individual,Apple,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,1.0,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,1.0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,1.0,500,0,0,0,0,2,0,0,1,0,0,0,0,0,1
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,1.0,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,1.0,1000,0,0,0,0,2,1,0,0,1,0,0,0,0,1
2018,2018-05-03,May,Weald,Alan_P,Individual,Apple,2.0,2000,0,0,0,0,4,1,0,2,0,1,0,0,0,3
2018,2018-05-03,May,Weald,Alan_P,Individual,Bbean,7.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Alan_P,Individual,Currant,9.0,900,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Alan_P,Individual,Raspberry,50.0,350,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Beltons,Individual,Rbean,10.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Beltons,Individual,Rbean,8.0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Beltons,Individual,Rbean,16.0,240,0,0,0,0,5,0,0,1,0,0,0,0,0,1
2017,2017-08-22,August,Weald,Beltons,Individual,Squash,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Beltons,Individual,Squash,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Beltons,Individual,Rbean,16.0,240,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Beltons,Individual,Rbean,16.0,160,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Beltons,Individual,Rbean,13.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Beltons,Individual,Squash,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Beltons,Individual,Raspberry,16.0,32,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,2018-04-22,April,Weald,Beltons,Individual,Apple,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Beltons,Individual,Cherry,1.0,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Beltons,Individual,Currant,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Beltons,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Beltons,Individual,Currant,4.0,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Beltons,Individual,Pear,1.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Beltons,Individual,Squash,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Beltons,Individual,Squash,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Beltons,Individual,Courgette,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Beltons,Individual,Rbean,9.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Beltons,Individual,Squash,4.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Beltons,Individual,Squash,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,Beltons,Individual,Raspberry,20.0,100,0,0,0,0,0,0,0,1,0,1,0,0,0,2
2018,2018-06-05,June,Weald,Beltons,Individual,Raspberry,20.0,300,0,0,0,0,3,0,0,1,1,0,0,1,0,3
2018,2018-06-21,June,Weald,Beltons,Individual,Rbean,14.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Beltons,Individual,Apple,1.0,125,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Beltons,Individual,Currant,2.0,200,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Beltons,Individual,Raspberry,15.0,75,0,0,0,0,7,1,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Beltons,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Beltons,Individual,Rbean,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Beltons,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,BHOGG,Community,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,BHOGG,Community,Cucumber,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,BHOGG,Community,Cucumber,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,BHOGG,Community,Cucumber,5.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,BHOGG,Community,Raspberry,100.0,200,0,0,2,0,2,0,3,0,0,2,0,0,0,2
2017,2017-08-10,August,Weald,BHOGG,Community,Raspberry,150.0,300,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,2017-08-22,August,Weald,BHOGG,Community,Squash,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,BHOGG,Community,Squash,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,BHOGG,Community,Tomato,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Cucumber,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Cucumber,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,BHOGG,Community,Pepper,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Raspberry,200.0,600,0,0,0,0,4,0,0,2,0,0,0,0,0,2
2017,2017-07-17,July,Weald,BHOGG,Community,Raspberry,150.0,150,0,1,0,0,10,1,0,2,0,0,0,0,1,3
2017,2017-07-05,July,Weald,BHOGG,Community,Raspberry,75.0,150,0,0,0,0,3,0,0,1,0,0,0,0,0,1
2017,2017-07-25,July,Weald,BHOGG,Community,Rbean,15.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,BHOGG,Community,Rbean,16.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,BHOGG,Community,Squash,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2017,2017-07-25,July,Weald,BHOGG,Community,Tomato,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,BHOGG,Community,Tomato,8.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,BHOGG,Community,Tomato,9.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,BHOGG,Community,Tomato,6.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,BHOGG,Community,Raspberry,75.0,150,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,2017-06-09,June,Weald,BHOGG,Community,Raspberry,150.0,300,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2017,2017-06-09,June,Weald,BHOGG,Community,Strawberry,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,BHOGG,Community,Tomato,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Courgette,4.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Courgette,3.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Courgette,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Cucumber,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Cucumber,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Raspberry,100.0,400,0,1,0,0,2,0,0,0,0,2,0,0,0,2
2018,2018-08-30,August,Weald,BHOGG,Community,Rbean,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Rbean,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Squash,3.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Squash,3.0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Squash,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Squash,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,BHOGG,Community,Squash,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Strawberry,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,BHOGG,Community,Tomato,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Courgette,5.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Cucumber,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,BHOGG,Community,Cucumber,7.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Raspberry,100.0,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Rbean,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Squash,12.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Squash,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,BHOGG,Community,Tomato,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,BHOGG,Community,Cucumber,5.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,BHOGG,Community,Cucumber,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,BHOGG,Community,Cucumber,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,BHOGG,Community,Raspberry,20.0,40,1,0,0,0,4,0,0,0,0,0,0,1,0,1
2018,2018-06-05,June,Weald,BHOGG,Community,Raspberry,20.0,300,0,0,0,0,2,0,0,3,3,0,0,0,0,6
2018,2018-06-05,June,Weald,BHOGG,Community,Raspberry,100.0,400,0,0,0,0,2,0,0,1,0,0,0,0,0,1
2018,2018-06-21,June,Weald,BHOGG,Community,Squash,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,BHOGG,Community,Strawberry,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,BHOGG,Community,Apple,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Apple,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Apple,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Apple,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Apple,1.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Apple,1.0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Bbean,40.0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-05-03,May,Weald,BHOGG,Community,Currant,3.0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Currant,4.0,400,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-05-03,May,Weald,BHOGG,Community,Currant,6.0,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,BHOGG,Community,Strawberry,50.0,250,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,BHOGG,Community,Strawberry,40.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,BHOGG,Community,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,BHOGG,Community,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,BHOGG,Community,Raspberry,100.0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-09-21,September,Weald,BHOGG,Community,Squash,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,BHOGG,Community,Squash,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,BHOGG,Community,Strawberry,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Helen_A,Individual,Rbean,8.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Helen_A,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Helen_A,Individual,Cucumber,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Helen_A,Individual,Cucumber,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Helen_A,Individual,Cucumber,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Helen_A,Individual,Squash,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Helen_A,Individual,Squash,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Helen_A,Individual,Strawberry,7.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Helen_A,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Helen_A,Individual,Cucumber,5.0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Helen_A,Individual,Cucumber,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Helen_A,Individual,Rbean,40.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Helen_A,Individual,Rbean,12.0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Helen_A,Individual,Rbean,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Helen_A,Individual,Rbean,10.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Helen_A,Individual,Squash,7.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Helen_A,Individual,Squash,6.0,6,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Helen_A,Individual,Courgette,5.0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Helen_A,Individual,Cucumber,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Helen_A,Individual,Raspberry,10.0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2017,2017-06-01,June,Weald,Helen_A,Individual,Raspberry,8.0,32,0,0,0,1,0,0,0,3,1,0,0,0,0,4
2017,2017-06-22,June,Weald,Helen_A,Individual,Rbean,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Helen_A,Individual,Currant,4.0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Helen_A,Individual,Gooseberry,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Helen_A,Individual,Strawberry,12.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Helen_A,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Helen_A,Individual,Squash,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Helen_A,Individual,Squash,4.0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Helen_A,Individual,Strawberry,3.0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Helen_A,Individual,Cucumber,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Helen_A,Individual,Rbean,5.0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-07-24,July,Weald,Helen_A,Individual,Squash,8.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Helen_A,Individual,Courgette,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Helen_A,Individual,Cucumber,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Helen_A,Individual,Rbean,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Helen_A,Individual,Squash,1.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Helen_A,Individual,Currant,4.0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Helen_A,Individual,Raspberry,16.0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Helen_A,Individual,Strawberry,20.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Helen_A,Individual,Strawberry,20.0,140,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Jo,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Jo,Individual,Rbean,12.0,180,0,0,0,0,2,0,0,1,0,0,0,0,0,1
2017,2017-08-10,August,Weald,Jo,Individual,Rbean,12.0,180,0,0,0,0,3,0,0,0,0,1,0,0,0,1
2017,2017-08-22,August,Weald,Jo,Individual,Squash,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Jo,Individual,Squash,3.0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Jo,Individual,Strawberry,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Jo,Individual,Cucumber,1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Jo,Individual,Rbean,12.0,240,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Jo,Individual,Rbean,10.0,150,0,1,0,0,3,0,0,1,0,0,0,0,0,1
2017,2017-07-17,July,Weald,Jo,Individual,Squash,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Jo,Individual,Tomato,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Jo,Individual,Tomato,11.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Jo,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Jo,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Jo,Individual,Strawberry,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Jo,Individual,Tomato,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Jo,Individual,Tomato,11.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Judith,Individual,Rbean,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Judith,Individual,Blackberry,,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Judith,Individual,Blackberry,,20,0,0,0,0,2,0,0,0,0,1,0,0,0,1
2017,2017-08-10,August,Weald,Judith,Individual,Courgette,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Judith,Individual,Raspberry,10.0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,2017-08-10,August,Weald,Judith,Individual,Rbean,8.0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Judith,Individual,Squash,6.0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Judith,Individual,Squash,14.0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Judith,Individual,Strawberry,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Judith,Individual,Tomato,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Judith,Individual,Blackberry,,50,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Judith,Individual,Blackberry,,75,0,0,1,0,6,0,0,1,1,1,0,0,0,3
2017,2017-07-17,July,Weald,Judith,Individual,Courgette,3.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Judith,Individual,Cucumber,6.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Judith,Individual,Raspberry,50.0,100,0,0,0,0,2,0,0,1,0,1,0,0,0,2
2017,2017-07-17,July,Weald,Judith,Individual,Raspberry,,50,0,0,0,0,4,0,0,3,0,0,0,0,0,3
2017,2017-07-05,July,Weald,Judith,Individual,Raspberry,80.0,160,0,0,0,0,5,0,0,3,0,0,0,0,0,3
2017,2017-07-25,July,Weald,Judith,Individual,Rbean,20.0,200,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Judith,Individual,Rbean,20.0,200,0,0,0,0,2,1,0,1,0,0,0,0,0,1
2017,2017-07-05,July,Weald,Judith,Individual,Rbean,20.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Judith,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Judith,Individual,Squash,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Judith,Individual,Tomato,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Judith,Individual,Tomato,6.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,2017-07-05,July,Weald,Judith,Individual,Tomato,6.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Judith,Individual,Blackberry,,500,0,0,2,0,1,0,0,3,0,0,0,0,0,3
2017,2017-06-01,June,Weald,Judith,Individual,Blackberry,2.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,2017-06-22,June,Weald,Judith,Individual,Bbean,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Judith,Individual,Pepper,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Judith,Individual,Raspberry,80.0,240,0,0,0,0,0,3,0,1,2,1,0,0,0,4
2017,2017-06-22,June,Weald,Judith,Individual,Rbean,14.0,112,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,2017-06-22,June,Weald,Judith,Individual,Tomato,6.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Judith,Individual,Bbean,15.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
